,inverted_log_rank_p1,rank_diff_binned,log_odd_ratio,surface_Clay,surface_Hard,surface_Grass,h2h_binned,consecutive_wins_p1,consecutive_wins_p2,consecutive_losses_p1,consecutive_losses_p2,consecutive_results,rank_evol_p1_binned,rank_evol_p2_binned,rank_combined_binned,odd_p1,odd_p2
29126,0.23868315209103041,7,1.0986122886681098,1,0,0,0,0.5,1,1,0.0,1,0,0,7,1.83,1.83
1144,0.22509081678177853,5,1.3773256911371303,0,1,0,0,0.5,1,1,0.5,1,1,0,7,1.4,2.75
13635,0.2442393366759723,8,1.0986122886681098,1,0,0,0,0.5,1,0,0.0,0,0,0,9,1.83,1.83
24830,0.24136313830927508,0,1.233469765560689,1,0,0,0,0.5,1,1,1.0,1,1,0,1,1.57,2.25
16383,0.22886186853915486,4,1.2666713985415,0,1,0,1,0.5,1,0,0.0,0,1,1,4,1.53,2.37
12587,0.24325728130826463,10,1.0986122886681098,0,1,0,0,0.5,1,1,1.0,1,0,0,11,1.83,1.83
21743,0.7213475204444817,8,2.6994323154828206,0,0,1,0,1.0,1,1,0.0,1,0,0,8,1.01,13.0
39340,0.2769378934088574,6,1.4914668891843443,1,0,0,1,0.5,1,0,0.0,0,1,0,7,1.33,3.25
21001,0.3001016285004131,7,1.3401049786505161,1,0,0,0,0.5,1,1,1.0,1,1,1,7,1.44,2.62
39062,0.21075117050092493,12,1.3773256911371303,1,0,0,0,0.5,1,0,0.0,0,1,0,12,1.4,2.75
24223,0.28599966750267436,8,1.8541025998021905,0,1,0,1,0.5,1,1,1.0,1,0,0,8,1.14,5.0
25132,0.2518706487516997,7,1.3401049786505161,0,0,1,1,0.5,1,1,0.0,1,0,0,7,1.44,2.62
15063,0.35295612386476116,7,1.6094379124341003,0,1,0,1,0.5,1,0,0.0,0,0,0,7,1.25,3.75
22594,0.23090777506376875,5,1.233469765560689,0,1,0,0,0.5,1,0,0.0,0,1,1,5,1.57,2.25
29644,0.2530848692773169,6,1.1514547700424898,1,0,0,0,0.5,1,0,0.0,0,1,1,6,1.72,2.0
11526,0.29401410379520604,3,1.1169614273363062,0,1,0,1,0.5,1,0,0.0,0,1,1,3,1.8,1.9
15692,0.40242960438184466,9,2.2562447557353433,0,1,0,0,0.5,1,1,0.0,0,0,0,9,1.06,8.0
9361,0.9102392266268373,13,3.58351893845611,0,1,0,0,1.0,1,1,0.0,1,0,0,13,1.0,34.0
15855,0.269282508064391,3,1.3773256911371303,0,1,0,0,1.0,1,1,0.0,1,0,0,3,1.4,2.75
11200,0.24627854581449443,1,1.1169614273363062,0,1,0,0,0.5,1,1,0.0,0,0,0,1,1.8,1.9
15218,0.29401410379520604,2,1.3773256911371303,0,1,0,1,0.5,0,1,0.0,0,0,0,2,1.4,2.75
3717,0.2422988705246811,12,1.2992829841302609,0,1,0,0,1.0,1,1,0.0,1,0,0,12,1.5,2.5
29044,0.21959311237518594,12,1.406025942982486,0,1,0,0,0.5,1,1,0.0,1,0,0,12,1.38,2.87
17528,0.24044917348149392,8,1.2138616364551833,1,0,0,0,0.5,1,1,0.0,1,0,0,8,1.61,2.2
1158,0.21113980144539465,5,1.339691899136912,0,1,0,0,0.5,1,1,0.5,1,1,0,6,1.444,2.625
30331,0.9102392266268373,3,2.12389330425067,0,0,1,1,1.0,1,1,0.0,1,0,0,3,1.1,7.0
24302,0.269282508064391,2,1.2138616364551833,0,1,0,1,0.5,1,1,0.5,1,0,1,2,1.61,2.2
35660,0.31066746727980593,4,1.7242535868626816,0,1,0,0,0.5,1,1,1.0,1,0,0,4,1.2,4.33
38680,0.31066746727980593,10,1.4364841056437456,0,1,0,1,0.5,1,1,1.0,1,0,0,11,1.36,3.0
13853,0.22630370469475658,1,1.380884068391643,1,0,0,0,0.5,1,1,0.5,1,1,1,1,1.39,2.75
9494,0.24954251462921184,10,1.3401049786505161,0,1,0,1,0.5,1,1,0.5,1,0,1,9,1.44,2.62
35086,0.2749075777424936,13,1.1169614273363062,0,0,1,0,0.5,1,0,0.0,0,0,1,12,1.8,1.9
6331,0.2749075777424936,6,1.2992829841302609,0,1,0,0,0.5,1,1,1.0,1,0,0,7,1.5,2.5
8456,0.2611892565642242,7,1.8541025998021905,1,0,0,1,1.0,1,1,0.0,1,0,0,7,1.14,5.0
10948,0.3898712452512801,10,2.4523304793533875,0,1,0,0,0.5,1,1,0.0,1,0,0,10,1.04,10.0
37341,0.5138983423697507,2,1.9205280757838963,1,0,0,1,1.0,1,1,0.0,1,0,0,2,1.14,5.5
3920,0.28599966750267436,4,1.1816499072354991,1,0,0,0,0.5,1,1,0.0,1,0,0,4,1.667,2.1
21003,0.18619761651459218,0,1.2138616364551833,1,0,0,0,0.5,1,1,1.0,1,1,1,0,1.61,2.2
15820,0.20093500109845577,1,1.2138616364551833,0,1,0,0,0.5,1,1,0.0,1,0,0,1,1.61,2.2
1867,0.26425736993644544,8,1.1816499072354991,1,0,0,0,1.0,1,1,0.0,1,0,0,8,1.667,2.1
3872,0.22334705684109696,10,1.0986122886681098,0,1,0,0,0.5,1,1,0.5,1,0,0,10,1.833,1.833
38545,0.30341307554227914,7,1.2138616364551833,0,1,0,1,0.5,1,1,1.0,1,0,0,7,1.61,2.2
11298,0.43429448190325176,5,1.3401049786505161,0,1,0,0,0.5,1,1,0.0,0,0,0,5,1.44,2.62
32741,0.22509081678177853,0,1.233469765560689,0,0,1,0,0.5,1,0,0.0,0,1,0,0,1.57,2.25
3680,0.2452460618098304,12,1.1499634852588554,0,1,0,0,0.5,1,1,1.0,1,1,0,12,1.727,2.0
31204,0.5138983423697507,9,2.523822066037674,0,1,0,0,1.0,1,1,0.0,1,0,0,9,1.05,11.0
15730,0.28126641406272834,9,1.6636776813710972,0,1,0,0,0.5,1,0,0.0,0,0,1,7,1.22,4.0
11651,0.2790553132756236,2,1.3401049786505161,0,1,0,0,0.5,1,1,0.0,0,0,0,2,1.44,2.62
8506,0.26269731101386307,12,1.8541025998021905,0,1,0,0,0.5,1,1,0.0,1,0,0,12,1.14,5.0
29509,0.23868315209103041,2,1.1514547700424898,0,1,0,0,0.5,1,1,1.0,1,0,0,2,1.72,2.0
26601,0.22569202144874392,4,1.2666713985415,1,0,0,0,1.0,1,1,0.0,1,0,0,4,1.53,2.37
18936,0.45511961331341866,4,1.2138616364551833,0,1,0,0,0.5,0,1,0.0,0,0,0,4,1.61,2.2
15405,0.31066746727980593,10,1.7714394667370974,0,1,0,1,0.5,1,1,1.0,1,1,0,11,1.16,4.5
5318,0.26425736993644544,12,1.767473800388681,1,0,0,0,1.0,1,1,1.0,1,0,0,13,1.167,4.5
34419,0.3284587387530511,7,1.2138616364551833,0,1,0,0,0.5,0,1,0.0,0,0,0,7,1.61,2.2
23174,0.2729584204093974,3,1.2138616364551833,0,1,0,0,0.5,1,1,1.0,1,0,0,3,1.61,2.2
16013,0.2473379469500514,6,1.2666713985415,0,1,0,0,0.5,0,1,0.0,0,0,0,6,1.53,2.37
2660,0.31066746727980593,13,1.7246992527691893,1,0,0,0,1.0,1,1,0.0,1,0,0,13,1.2,4.333
27297,0.2710850306818168,7,1.2992829841302609,1,0,0,0,0.5,1,1,0.0,1,0,0,7,1.5,2.5
4205,0.36926937306885504,7,1.0986122886681098,0,1,0,1,0.5,1,1,0.0,1,0,0,7,1.833,1.833
27104,0.35295612386476116,13,2.9267394020670396,1,0,0,0,0.5,1,1,1.0,1,0,0,13,1.02,17.0
20772,0.19538905998164785,0,1.2992829841302609,1,0,0,0,0.5,1,1,0.5,1,1,1,0,1.5,2.5
36294,0.25694917118487537,7,1.2992829841302609,0,1,0,0,0.5,1,1,1.0,1,0,0,7,1.5,2.5
15844,0.30341307554227914,4,1.2666713985415,0,1,0,0,0.5,0,1,0.0,0,0,0,4,1.53,2.37
12565,0.22509081678177853,13,1.5548497221496973,1,0,0,0,0.5,1,1,0.0,0,0,0,13,1.28,3.5
21426,0.3459762562611936,5,1.2138616364551833,0,0,1,0,1.0,1,1,0.0,1,0,0,6,1.61,2.2
31785,0.2023618696943225,0,1.3401049786505161,0,1,0,0,0.5,1,0,0.0,0,1,0,0,1.44,2.62
16509,0.2969742043733701,7,1.6094379124341003,0,1,0,0,0.5,1,1,0.0,1,0,0,7,1.25,3.75
19438,0.25694917118487537,3,1.4364841056437456,0,0,1,0,0.5,1,1,1.0,1,1,0,6,1.36,3.0
3728,0.3459762562611936,6,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,0,1,6,1.4,2.75
35424,0.2710850306818168,2,1.1349799328389845,0,0,1,0,1.0,1,1,0.0,1,0,0,2,1.8,2.0
2966,0.45511961331341866,6,1.767473800388681,0,1,0,0,0.5,1,1,0.0,0,0,0,6,1.167,4.5
12132,0.36926937306885504,11,1.9330730022946325,0,1,0,0,0.5,1,1,0.5,1,0,0,11,1.12,5.5
14809,0.3898712452512801,11,1.8541025998021905,0,1,0,0,0.5,1,0,0.0,0,1,0,11,1.14,5.0
33481,0.20677041149372208,3,1.0986122886681098,0,1,0,0,0.5,1,1,1.0,1,1,1,3,1.83,1.83
14975,0.7213475204444817,4,1.7714394667370974,0,1,0,0,0.5,1,1,0.0,0,0,0,4,1.16,4.5
14661,0.2729584204093974,11,1.4914668891843443,1,0,0,0,0.5,1,1,0.0,1,0,0,11,1.33,3.25
19976,0.30692767643013485,6,1.183278213083103,0,1,0,0,0.5,1,1,0.0,0,0,0,6,1.66,2.1
743,0.24954251462921184,11,1.2667362676141112,0,1,0,0,0.5,1,1,0.5,1,0,1,10,1.533,2.375
26436,0.23307527170850925,0,1.406025942982486,0,1,0,0,0.5,1,1,0.5,1,1,0,1,1.38,2.87
16439,0.6213349345596119,2,1.233469765560689,0,1,0,0,0.5,1,0,0.0,0,0,0,2,1.57,2.25
11400,0.265872585674852,4,1.2138616364551833,0,0,1,0,0.5,0,1,0.0,0,0,0,4,1.61,2.2
16434,0.48089834696298783,2,1.183278213083103,0,1,0,0,0.5,1,1,0.0,0,0,1,2,1.66,2.1
13031,0.318928988903801,6,1.183278213083103,1,0,0,1,0.5,1,1,0.5,1,1,1,6,1.66,2.1
807,0.22953106112437666,3,1.233204014336522,1,0,0,0,0.5,1,1,1.0,1,0,1,1,1.571,2.25
11702,0.45511961331341866,5,1.2666713985415,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.53,2.37
29952,0.33380820069533407,8,1.842190322854947,1,0,0,0,0.5,1,1,0.0,0,1,0,8,1.16,5.0
37254,0.48089834696298783,8,1.4364841056437456,1,0,0,0,1.0,1,1,0.0,1,0,0,8,1.36,3.0
15495,0.3898712452512801,5,1.6094379124341003,0,1,0,0,0.5,1,1,0.0,0,0,0,5,1.25,3.75
7290,0.269282508064391,8,1.2992829841302609,1,0,0,0,0.5,1,0,0.0,0,1,0,9,1.5,2.5
11307,0.36926937306885504,3,1.233469765560689,0,1,0,0,0.5,1,1,0.5,1,1,1,3,1.57,2.25
16515,0.28853900817779266,5,1.6094379124341003,0,1,0,1,1.0,1,1,0.0,1,0,0,5,1.25,3.75
8041,0.21859304439100327,0,1.233469765560689,1,0,0,0,0.5,0,1,0.0,0,0,0,0,1.57,2.25
28589,0.3459762562611936,4,1.529395204760564,0,1,0,1,0.5,1,1,0.0,1,0,0,4,1.3,3.4
30513,0.24842549839846914,12,1.406025942982486,1,0,0,0,0.5,1,1,0.5,1,0,1,12,1.38,2.87
28994,0.3459762562611936,10,2.6741486494265287,0,1,0,1,0.5,1,1,1.0,1,0,1,10,1.04,13.0
7021,0.4170323914242463,3,1.2138616364551833,1,0,0,1,0.5,0,1,0.0,0,0,0,3,1.61,2.2
26782,0.2769378934088574,2,1.5165308578475607,0,1,0,0,0.5,0,1,0.0,0,0,0,2,1.33,3.4
95,0.2442393366759723,8,1.2992829841302609,0,0,1,0,0.5,1,0,0.0,0,0,0,8,1.5,2.5
6279,0.2282049114186687,1,1.2138616364551833,0,1,0,0,1.0,1,1,0.0,1,0,0,1,1.61,2.2
9796,0.2769378934088574,9,1.3401049786505161,1,0,0,0,0.5,1,1,0.0,0,0,0,9,1.44,2.62
36263,0.9102392266268373,2,1.6486586255873816,0,1,0,1,1.0,1,1,0.5,1,1,1,2,1.25,4.0
27893,0.40242960438184466,13,2.6741486494265287,1,0,0,0,0.5,1,1,0.0,0,1,0,13,1.04,13.0
21858,0.2769378934088574,7,1.3773256911371303,1,0,0,1,0.5,1,1,0.0,1,0,0,7,1.4,2.75
22655,0.4170323914242463,5,1.5165308578475607,0,1,0,1,1.0,1,1,0.0,1,0,0,5,1.33,3.4
27432,0.23233849357411737,2,1.183278213083103,1,0,0,0,0.5,1,1,0.0,1,0,0,2,1.66,2.1
36300,0.3789231816899512,6,1.5548497221496973,0,1,0,1,0.5,1,1,1.0,1,1,1,6,1.28,3.5
1268,0.43429448190325176,13,1.4902285036519818,0,1,0,1,0.5,1,1,0.0,1,0,0,13,1.333,3.25
25852,0.19679598948883448,10,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,0,0,12,1.4,2.75
17346,0.36926937306885504,13,2.3581549441488563,1,0,0,0,0.5,1,1,0.5,1,1,1,12,1.05,9.0
38799,0.24842549839846914,7,1.0986122886681098,0,1,0,0,0.5,1,1,1.0,1,0,0,9,1.83,1.83
29502,0.21531348711084464,0,1.233469765560689,0,1,0,0,0.5,1,0,0.0,0,1,0,0,1.57,2.25
12952,0.2442393366759723,1,1.2138616364551833,1,0,0,0,0.5,1,0,0.0,0,0,0,1,1.61,2.2
38379,0.22334705684109696,8,1.4914668891843443,0,1,0,0,0.5,1,1,1.0,1,1,0,11,1.33,3.25
38641,0.22886186853915486,11,1.3634663285636899,0,1,0,0,0.5,1,1,0.0,0,0,0,11,1.44,2.75
35173,0.21859304439100327,12,1.529395204760564,0,0,1,0,0.5,1,1,0.5,1,0,0,13,1.3,3.4
37523,0.45511961331341866,13,2.523822066037674,1,0,0,1,0.5,1,1,0.0,1,0,0,13,1.05,11.0
34319,0.2969742043733701,10,1.7242535868626816,1,0,0,1,1.0,1,1,0.0,1,1,0,11,1.2,4.33
15900,0.16601788005403986,12,1.1169614273363062,0,1,0,0,0.5,1,0,0.0,0,1,0,13,1.8,1.9
11012,0.3789231816899512,10,1.183278213083103,0,1,0,0,0.5,1,1,0.5,1,0,0,10,1.66,2.1
6103,0.32351545314867247,8,1.4902285036519818,0,0,1,1,1.0,1,1,0.5,1,1,0,10,1.333,3.25
35171,0.4170323914242463,3,1.595275598621596,0,0,1,1,1.0,1,1,0.0,1,0,0,3,1.28,3.75
38635,0.22062394912909372,0,1.183278213083103,0,1,0,0,0.5,1,1,0.0,0,0,0,0,1.66,2.1
14332,0.28853900817779266,11,1.7296456438601524,0,0,1,0,0.5,1,1,1.0,1,0,1,11,1.19,4.33
32665,0.7213475204444817,7,2.2414974010142075,0,0,1,1,1.0,1,1,0.0,1,0,0,7,1.08,8.0
16215,0.36926937306885504,3,1.5548497221496973,0,1,0,0,0.5,1,1,0.0,0,0,0,3,1.28,3.5
36507,0.6213349345596119,5,1.842190322854947,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.16,5.0
28787,0.43429448190325176,8,1.995671658614377,0,1,0,1,1.0,1,1,0.0,1,0,0,8,1.12,6.0
4874,0.31066746727980593,5,1.339691899136912,0,0,1,0,1.0,1,1,0.0,1,0,0,6,1.444,2.625
20346,0.3789231816899512,6,1.5548497221496973,1,0,0,0,0.5,1,1,0.0,1,0,0,6,1.28,3.5
8828,0.9102392266268373,10,2.5482189292023274,0,1,0,1,0.5,1,1,1.0,1,0,0,10,1.02,11.0
8810,0.2969742043733701,4,1.2992829841302609,0,1,0,0,0.5,1,0,0.0,0,0,0,4,1.5,2.5
19005,0.23537745555238682,2,1.4914668891843443,0,1,0,0,0.5,1,1,1.0,1,0,0,2,1.33,3.25
8645,0.45511961331341866,3,1.233469765560689,0,1,0,1,0.5,1,1,0.0,0,0,0,3,1.57,2.25
34386,0.23307527170850925,0,1.1169614273363062,0,1,0,0,0.5,1,0,0.0,0,1,0,0,1.8,1.9
15891,0.265872585674852,11,1.3773256911371303,0,1,0,0,0.5,1,1,1.0,1,0,1,11,1.4,2.75
35839,0.29401410379520604,7,1.4914668891843443,0,1,0,0,0.5,1,1,0.0,0,0,0,7,1.33,3.25
24001,0.48089834696298783,5,2.3581549441488563,0,1,0,0,1.0,1,1,0.0,1,0,0,5,1.05,9.0
27839,0.33380820069533407,11,1.842190322854947,0,0,1,0,0.5,1,1,0.5,1,1,1,11,1.16,5.0
24766,0.24044917348149392,11,1.233469765560689,1,0,0,0,0.5,1,1,0.5,1,0,0,12,1.57,2.25
27589,0.29120667621996243,12,1.5548497221496973,0,0,1,0,0.5,1,1,1.0,1,1,1,12,1.28,3.5
14477,0.2302128900546512,5,1.183278213083103,1,0,0,0,0.5,1,1,0.5,1,1,0,9,1.66,2.1
3582,0.31066746727980593,2,1.233204014336522,0,0,1,0,0.5,1,1,0.0,1,0,0,2,1.571,2.25
22197,0.25433477814404226,7,1.3401049786505161,1,0,0,0,0.5,1,1,0.0,1,0,0,7,1.44,2.62
22355,0.3396232718951086,8,1.5548497221496973,0,1,0,1,0.5,0,1,0.0,0,0,0,8,1.28,3.5
15687,0.3284587387530511,6,1.7714394667370974,0,1,0,0,0.5,1,1,0.0,1,0,0,6,1.16,4.5
3295,0.29401410379520604,5,1.2992829841302609,1,0,0,0,0.5,1,1,0.0,1,0,0,5,1.5,2.5
36800,0.24136313830927508,1,1.233469765560689,0,1,0,0,0.5,1,0,0.0,0,1,1,1,1.57,2.25
36240,0.36926937306885504,3,1.9205280757838963,0,1,0,1,0.5,1,1,0.0,0,1,0,4,1.14,5.5
22903,0.2074567608530314,10,1.2138616364551833,0,1,0,0,0.5,1,1,0.5,1,1,0,12,1.61,2.2
2403,0.23233849357411737,3,1.8522983137736986,0,0,1,1,0.5,1,0,0.0,0,0,0,3,1.143,5.0
15548,0.25433477814404226,0,1.233469765560689,0,1,0,1,0.5,0,1,0.0,0,0,0,1,1.57,2.25
7300,0.25562221863533147,2,1.233469765560689,1,0,0,0,0.5,0,1,0.0,0,0,0,2,1.57,2.25
9070,0.19679598948883448,0,1.1514547700424898,1,0,0,0,0.5,1,1,1.0,1,0,1,0,1.72,2.0
8126,0.9102392266268373,10,2.3581549441488563,0,1,0,1,1.0,1,1,0.5,1,0,1,7,1.05,9.0
22621,0.2790553132756236,5,1.529395204760564,0,1,0,0,0.5,1,0,0.0,0,1,0,5,1.3,3.4
5835,0.1998422722505727,1,1.2667362676141112,0,1,0,0,0.5,1,0,0.0,0,1,0,2,1.533,2.375
18493,0.22569202144874392,2,1.1514547700424898,0,1,0,0,0.5,1,1,0.0,0,0,0,4,1.72,2.0
17170,0.43429448190325176,4,2.0022101937438457,0,1,0,0,1.0,1,1,0.0,1,0,0,4,1.11,6.0
9069,0.43429448190325176,13,2.460335389057495,1,0,0,0,0.5,1,1,0.0,0,1,0,13,1.03,10.0
4786,0.2442393366759723,10,1.1499634852588554,1,0,0,0,0.5,1,1,0.5,1,0,1,9,1.727,2.0
410,0.19827795135597165,0,1.2667362676141112,0,1,0,0,0.5,1,0,0.0,0,0,0,0,1.533,2.375
27283,0.23459420572161058,9,1.995671658614377,1,0,0,0,0.5,1,1,0.0,1,0,0,9,1.12,6.0
20877,0.29120667621996243,4,1.3401049786505161,1,0,0,0,0.5,1,0,0.0,0,0,1,4,1.44,2.62
14230,0.9102392266268373,12,2.9444389791664403,0,0,1,0,1.0,1,1,0.5,1,0,1,11,1.0,17.0
31694,0.2222316216158104,9,1.183278213083103,1,0,0,0,0.5,1,1,1.0,1,1,0,11,1.66,2.1
24547,0.21075117050092493,0,1.1169614273363062,1,0,0,0,0.5,1,0,0.0,0,1,0,1,1.8,1.9
18573,0.17758167136036196,8,1.183278213083103,0,1,0,0,0.5,1,1,0.0,0,0,0,8,1.66,2.1
36987,0.5138983423697507,6,1.842190322854947,0,1,0,1,1.0,1,1,0.0,1,0,0,6,1.16,5.0
28704,0.30341307554227914,4,1.3634663285636899,0,1,0,1,1.0,1,1,0.0,1,0,0,4,1.44,2.75
36380,0.2729584204093974,8,1.233469765560689,0,1,0,0,0.5,1,1,0.5,1,1,1,3,1.57,2.25
2816,0.22569202144874392,7,1.233204014336522,0,1,0,0,0.5,1,1,0.0,0,1,1,7,1.571,2.25
13049,0.4170323914242463,11,1.7714394667370974,1,0,0,1,0.5,1,1,0.5,1,0,1,11,1.16,4.5
16074,0.3459762562611936,12,2.4523304793533875,0,1,0,0,0.5,1,1,1.0,1,0,1,10,1.04,10.0
29645,0.35295612386476116,4,1.4364841056437456,1,0,0,0,0.5,1,1,1.0,1,1,0,4,1.36,3.0
22282,0.22953106112437666,0,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,0,1,0,1.72,2.0
35712,0.22886186853915486,13,1.2666713985415,0,1,0,0,0.5,1,1,0.5,1,0,0,13,1.53,2.37
11443,0.45511961331341866,8,1.183278213083103,0,0,1,0,0.5,1,1,0.0,1,0,0,8,1.66,2.1
26112,0.18873916581775485,9,1.183278213083103,0,1,0,0,0.5,1,0,0.0,0,1,1,3,1.66,2.1
26100,0.29120667621996243,5,1.2666713985415,0,1,0,1,0.5,1,0,0.0,0,1,0,6,1.53,2.37
29998,0.4170323914242463,11,2.523822066037674,1,0,0,0,0.5,1,1,0.5,1,0,0,11,1.05,11.0
4585,0.2269261879165124,1,1.2667362676141112,1,0,0,1,0.5,1,1,0.5,1,0,1,0,1.533,2.375
24572,0.23090777506376875,4,1.6094379124341003,1,0,0,0,0.5,1,1,0.0,1,0,0,4,1.25,3.75
14587,0.7213475204444817,12,2.82443879229206,1,0,0,0,0.5,1,1,1.0,1,0,0,12,1.01,15.0
21501,0.25433477814404226,1,1.233469765560689,0,0,1,0,0.5,1,0,0.0,0,0,1,1,1.57,2.25
4417,0.45511961331341866,5,1.2126041772712242,1,0,0,0,0.5,1,0,0.0,0,0,1,4,1.615,2.2
14418,0.9102392266268373,5,2.622107771301485,0,0,1,1,1.0,1,1,0.0,1,0,0,5,1.02,12.0
8965,0.2211514277946646,4,1.6636776813710972,0,1,0,0,0.5,1,1,1.0,1,0,1,2,1.22,4.0
4041,0.23537745555238682,13,1.4470513602117532,1,0,0,0,0.5,1,0,0.0,0,0,1,13,1.333,3.0
33713,0.269282508064391,2,1.4914668891843443,0,1,0,0,0.5,1,0,0.0,0,0,0,2,1.33,3.25
12741,0.36926937306885504,6,1.6636776813710972,0,1,0,0,1.0,1,1,0.0,1,0,0,6,1.22,4.0
29275,0.28599966750267436,13,2.2414974010142075,0,1,0,0,0.5,1,1,0.5,1,1,0,13,1.08,8.0
27919,0.36067376022224085,10,1.6636776813710972,1,0,0,0,1.0,1,1,0.0,1,0,0,10,1.22,4.0
19305,0.5581106265512472,7,1.7136502281790185,0,1,0,0,1.0,1,1,0.0,1,0,0,7,1.22,4.33
33730,0.3789231816899512,3,1.3773256911371303,0,1,0,1,0.5,1,1,0.0,0,0,0,3,1.4,2.75
19191,0.6213349345596119,9,2.5399953216067406,0,1,0,0,0.5,1,1,0.0,1,0,0,9,1.03,11.0
29279,0.3789231816899512,9,1.842190322854947,0,1,0,0,1.0,1,1,0.0,1,0,0,9,1.16,5.0
10558,0.33380820069533407,4,1.0986122886681098,0,1,0,1,0.5,1,1,0.5,1,1,1,4,1.83,1.83
10511,0.318928988903801,8,1.7296456438601524,0,1,0,0,0.5,1,1,0.0,0,0,0,8,1.19,4.33
31652,0.26425736993644544,8,1.4364841056437456,0,1,0,0,0.5,1,1,0.0,0,0,0,8,1.36,3.0
22326,0.3396232718951086,4,1.406025942982486,0,1,0,1,0.5,1,1,0.0,1,0,0,4,1.38,2.87
12715,0.3459762562611936,2,1.6094379124341003,0,1,0,1,0.5,1,1,0.0,1,0,0,2,1.25,3.75
16319,0.36067376022224085,10,1.5548497221496973,0,0,1,0,0.5,1,1,0.0,1,0,0,10,1.28,3.5
35341,0.6213349345596119,2,1.3208665557974355,0,0,1,1,0.5,0,1,0.0,0,0,0,2,1.5,2.62
30787,0.26269731101386307,8,1.6094379124341003,0,1,0,0,0.5,1,1,0.0,0,1,0,9,1.25,3.75
19215,0.29401410379520604,10,1.6636776813710972,0,1,0,0,0.5,1,1,0.0,1,0,0,10,1.22,4.0
29533,0.33380820069533407,9,1.4914668891843443,0,1,0,1,0.5,1,1,1.0,1,1,0,9,1.33,3.25
25262,0.6213349345596119,5,1.1169614273363062,0,0,1,0,1.0,1,1,0.0,1,0,0,5,1.8,1.9
16217,0.48089834696298783,4,1.2992829841302609,0,1,0,1,0.5,1,1,0.0,1,0,0,4,1.5,2.5
19704,0.3789231816899512,5,2.0022101937438457,0,1,0,1,0.5,1,1,0.0,1,0,0,5,1.11,6.0
4516,0.43429448190325176,9,1.767473800388681,1,0,0,0,0.5,1,1,0.0,0,1,0,9,1.167,4.5
28612,0.31465798044412485,1,1.1169614273363062,0,1,0,1,0.5,1,1,0.0,1,0,0,1,1.8,1.9
18631,0.5581106265512472,3,1.4914668891843443,0,1,0,1,0.5,0,1,0.0,0,0,0,3,1.33,3.25
10101,0.28126641406272834,11,1.8541025998021905,0,0,1,0,0.5,1,1,1.0,1,1,1,8,1.14,5.0
11913,0.3459762562611936,4,1.6636776813710972,0,1,0,0,1.0,1,1,0.0,1,0,0,4,1.22,4.0
1135,0.26425736993644544,11,1.4349448702370742,0,1,0,0,1.0,1,1,0.0,1,0,0,11,1.364,3.0
22563,0.36926937306885504,8,1.4914668891843443,0,1,0,0,1.0,1,1,0.0,1,0,0,8,1.33,3.25
32396,0.2749075777424936,7,1.3773256911371303,1,0,0,0,0.5,1,0,0.0,0,0,0,7,1.4,2.75
37058,0.23782951347935782,5,1.233469765560689,1,0,0,1,0.5,1,1,0.5,1,1,1,4,1.57,2.25
20978,0.1683453148833088,0,1.2138616364551833,1,0,0,0,0.5,1,0,0.0,0,0,0,0,1.61,2.2
4714,0.25973030217227155,5,1.0986122886681098,1,0,0,0,0.5,1,1,1.0,1,1,0,10,1.833,1.833
31062,0.9102392266268373,7,2.8071777398219884,0,1,0,1,1.0,1,1,0.0,1,0,0,7,1.03,15.0
10790,0.31465798044412485,7,1.3773256911371303,0,1,0,0,0.5,1,1,0.0,1,0,0,7,1.4,2.75
12415,0.209243389805969,1,1.183278213083103,1,0,0,0,0.5,1,1,0.0,1,0,0,1,1.66,2.1
22284,0.26425736993644544,12,2.2562447557353433,0,1,0,0,0.5,1,1,1.0,1,1,0,12,1.06,8.0
8788,0.36067376022224085,7,1.2138616364551833,0,0,1,0,0.5,0,1,0.0,0,0,0,7,1.61,2.2
19084,0.21274421382066935,0,1.3401049786505161,0,1,0,0,0.5,1,1,1.0,1,0,1,0,1.44,2.62
9934,0.48089834696298783,3,1.529395204760564,1,0,0,0,0.5,0,1,0.0,0,0,0,3,1.3,3.4
34548,0.2749075777424936,9,1.2138616364551833,1,0,0,0,0.5,1,0,0.0,0,1,0,9,1.61,2.2
30280,0.21400313074278354,10,1.4364841056437456,0,0,1,0,0.5,1,1,1.0,1,1,1,9,1.36,3.0
7482,0.4170323914242463,13,1.9330730022946325,0,0,1,0,0.5,1,1,0.0,1,0,0,13,1.12,5.5
11752,0.22755980665670933,1,1.1514547700424898,0,1,0,0,0.5,1,0,0.0,0,1,1,1,1.72,2.0
39339,0.43429448190325176,4,1.4364841056437456,0,1,0,0,1.0,1,1,0.0,1,0,0,4,1.36,3.0
15776,0.36926937306885504,6,1.6636776813710972,0,1,0,1,0.5,1,1,0.5,1,0,1,5,1.22,4.0
24501,0.40242960438184466,6,1.7714394667370974,0,1,0,0,0.5,1,1,0.0,0,1,0,6,1.16,4.5
14066,0.7213475204444817,9,1.6094379124341003,0,0,1,1,1.0,1,1,0.0,1,0,0,9,1.25,3.75
